precio,area_m2,habitaciones,baños,estrato,barrio,antiguead,administracion,parqueadero,piso,codigo,equipado,sauna,jacuzzi,calefaccion,porteria,vista_panoramica,vista_exterior,picina,terraza,balcon,area_terraza_balcon_m2,descripcion,link,query,date
405000000,49.0,1,2,4,CENTRO INTERNACIONAL,Entre 0 y 5 años,187000.0,1.0,8,4186-M4127379,0,0,0,0,0,1,0,0,0,1,1.0,"Hermoso apartamento de 49 metros, cuenta con 1 habitación, 2 baños, zona de lavandería, balcón, 1 garaje independiente, amplios espacios y excelente iluminación. el edificio cuenta con terraza, salón comunal, gimnasio y lavandería comunal. El lugar perfecto para vivir, si estas interesado contáctanos!.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-martin-1-habitaciones-2-banos-1-garajes/4186-M4127379,centro-internacional,Sun Apr  2 16:47:49 2023
380000000,62.0,1,2,4,CENTRO INTERNACIONAL,Entre 0 y 5 años,320000.0,,3,4186-M4148641,0,0,0,0,0,1,1,0,0,0,,"Lindo apartamento de 62 metros, ubicado en el exclusivo sector de Centro Internacional, cuenta con 1 habitación, 2 baños, zona de lavandería, amplios espacios y excelente iluminación. El lugar perfecto para vivir, si estas interesado contáctanos!.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-samper-1-habitaciones-2-banos/4186-M4148641,centro-internacional,Sun Apr  2 16:47:57 2023
405000000,49.0,1,2,4,CENTRO INTERNACIONAL,Entre 0 y 5 años,187000.0,1.0,8,4186-M4148651,0,0,0,0,0,1,0,0,0,1,1.0,"Hermoso apartamento de 49 metros, cuenta con 1 habitación, 2 baños, zona de lavandería, balcón, 1 garaje independiente, amplios espacios y excelente iluminación. el edificio cuenta con terraza, salón comunal, gimnasio y lavandería comunal. El lugar perfecto para vivir, si estas interesado contáctanos!.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-martin-1-habitaciones-2-banos-1-garajes/4186-M4148651,centro-internacional,Sun Apr  2 16:48:05 2023
450000000,45.0,1,2,4,CENTRO INTERNACIONAL,Entre 0 y 5 años,330000.0,1.0,1,4186-M4148698,0,1,0,0,0,1,0,1,0,1,1.0,"Lindo apartamento de 45m, ubicado en pleno corazón de Bogotá y en uno de los mayores sectores de desarrollo y valorización de la ciudad. Cuenta con vista a los cerros y a los edificios del centro internacional, 1 habitación, 2 baños, excelente iluminación natural. El edificio tiene gimnasio, piscina y cancha de squash y se encuentra cerca a medios de transporte, restaurantes, museos, y teatros, lo que hace de este apartamento un lugar ideal para que vivir.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-samper-1-habitaciones-2-banos-1-garajes/4186-M4148698,centro-internacional,Sun Apr  2 16:48:13 2023
535000000,46.9,1,2,4,Centro Internacional,Más de 20 años,410000.0,1.0,3,2195-4041,1,0,0,0,0,0,0,0,0,0,,"Atractivo apartaestudio ubicado en una de la mejores zonas de la ciudad, con una hermosa vista a los cerros orientales consta de una habitacion con vestier y baño privado, baño social, sala, cocina integral tipo LOFT Muebles, meson en granito, horno electrico, estufa en vidrio electrica, zona de lavanderia, dos balcones, mueble en madera giratorio. tambien incluye un parqueadero y un deposito. por ser Club House cuenta con Piscina climatizada, Jacuzzi, Sauna, Gimnasio Piso 25.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-martin-1-habitaciones-2-banos-1-garajes/2195-4041,centro-internacional,Sun Apr  2 16:48:22 2023
430000000,50.53,1,2,3,CENTRO INTERNACIONAL,Entre 0 y 5 años,167000.0,1.0,8,359-M2804471,0,0,0,0,0,0,0,0,0,1,1.0,"Apartamento para la venta de una habitación, dos baños, cocina semi-integral, zona de lavandería independiente, parqueadero cubierto independiente. Excelente ubicación a una cuadra de la séptima, zona bancaria, cerca de estaciones de Transmilenio como la calle 26 y calle 34, zona de alta valorización.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-martin-1-habitaciones-2-banos-1-garajes/359-M2804471,centro-internacional,Sun Apr  2 16:48:32 2023
980000000,100.0,3,3,3,CENTRO INTERNACIONAL,Entre 0 y 5 años,167000.0,1.0,8,359-M2804471,0,0,0,0,0,0,0,0,0,1,1.0,"Apartamento para la venta de una habitación, dos baños, cocina semi-integral, zona de lavandería independiente, parqueadero cubierto independiente. Excelente ubicación a una cuadra de la séptima, zona bancaria, cerca de estaciones de Transmilenio como la calle 26 y calle 34, zona de alta valorización.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-martin-3-habitaciones-3-banos-2-garajes/848-M3987632,centro-internacional,Sun Apr  2 16:48:32 2023
790000000,95.71,3,2,4,CENTRO INTERNACIONAL PANORAMA,Entre 10 y 20 años,630000.0,1.0,2,14836-M3799205,0,1,0,0,0,1,0,0,0,1,5.0,"MAGNIFICO APARTAMENTO Conjunto residencial PANORAMA, Parque Central Bavaria, zona central con varias vías de acceso. piso 12 con vista al occidente, sol de tarde, cuenta con sala comedor amplia, balcón completo, cocina integral abierta con ventilación, zona de ropas, 3 habitaciones, 2 baños, estudio. 1 parqueadero y deposito. el conjunto cuenta zonas húmedas, gimnasio, salones sociales, terrazas de lectura, zona BBQ, parque infantil, entre otros mas. Contacto Andres Artunduaga,",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-samper-3-habitaciones-2-banos-1-garajes/14836-M3799205,centro-internacional,Sun Apr  2 16:48:41 2023
750000000,91.0,2,2,4,CENTRO INTERNACIONAL BAVARIA,Entre 0 y 5 años,317000.0,2.0,0,3858-M3109568,0,1,0,0,0,1,0,1,1,0,6.0,"Vendo MAGNIFICO apartamento en el CENTRO INTERNACIONAL, menos de un año de construido, MAJESTUOSA vista a los cerros y a la ciudad. Piso 19. Cuenta con dos espaciosas e iluminadas alcobas, cada una con Vestier y baño. Cocina tipo americana, americano, zona de ropas. Dos garajes y Deposito. Disfrute de un amplio, comodo y generoso club house. Muy cerac al centro historico de Bogota, universidades, minsitreios y la Casa de Nariño. Informacion. 310 dos siete dos cuatro cinco nueve siete.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-martin-2-habitaciones-2-banos-2-garajes/3858-M3109568,centro-internacional,Sun Apr  2 16:48:49 2023
380000000,62.0,1,2,4,CENTRO INTERNACIONAL,Entre 0 y 5 años,320000.0,,3,4186-M4127363,0,0,0,0,0,1,1,0,0,0,,"Lindo apartamento de 62 metros, ubicado en el exclusivo sector de Centro Internacional, cuenta con 1 habitación, 2 baños, zona de lavandería, amplios espacios y excelente iluminación. El lugar perfecto para vivir, si estas interesado contáctanos!.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-samper-1-habitaciones-2-banos/4186-M4127363,centro-internacional,Sun Apr  2 16:48:58 2023
740000000,70.16,2,2,3,Centro Internacional,Entre 0 y 5 años,493000.0,1.0,,771-M3850348,0,1,0,0,0,1,0,1,0,1,,"Vendo espectacular apartamento en centro internacional, conjunto equilibrium, ideal para quienes quieren vivir cerca al trabajo, desplazarse rápidamente a cualquier sector de la ciudad, con la mejor y más completa infraestructura de servicios de Bogotá. Conjunto club house con linda recepción, dos salas de visitantes negocios, en piso veinticinco piscina, sauna y jacuzzi, gimnasio completamente dotado, terraza en piso dieciocho con dos zonas de bbq, parqueaderos de visitantes, bicicletero. Apartamento en piso quince con fabulosa vista al oocidente, sol de tarde y luz natural. 70.16 m2, sala comedor con balcón, cocina integral abierta, zona para lavadora secadora, dos alcobas principal con vestier, baño y balcón, otro baño completo, 1 garaje cubierto y depósito. Informes Marlene Ortiz",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-martin-2-habitaciones-2-banos-1-garajes/771-M3850348,centro-internacional,Sun Apr  2 16:49:05 2023
620000000,82.0,3,2,4,Centro Internacional,Entre 10 y 20 años,350000.0,1.0,8,12947-M3999334,0,0,0,1,1,1,0,0,0,1,,"Código 6140TR985 Venta hermoso apartamento con magnífica vista a al nororiente de la ciudad, magníficos acabados, excelente estado, ubicado en uno de los mejores edificios residenciales del Centro Internacional. Localizado en el piso 18, consta de tres habitacines con maravillosa vista a exterior, clósets empotrados, habitación principal cuenta con baño privado y walk-in clóset; hall de alcobas, baño social con ducha, amplia y agradable sala comedor con chimenea a gas, estudio con mueble en madera, amplio balcón con maravillosa vista al norte de la ciudad, cocina integral abierta y zona de lavandería independiente. Apartamento en excelente estado de conservación, pisos en madera laminada, duchas con división en vidrio templado, chimenea nueva, parqueadero privado. Inmejorable y exclusiva ubicación Altavista Torres de apartamentos el cual cuenta con Vigilancia y portería 247, CCTV, tres ascensores, gimnasio dotado, dos canchas de squash, terraza comunal, salones sociale",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-samper-3-habitaciones-2-banos-1-garajes/12947-M3999334,centro-internacional,Sun Apr  2 16:49:13 2023
598000000,71.88,3,2,4,Centro Internacional,Más de 20 años,300000.0,1.0,,410-M3691358,0,0,0,0,0,0,1,0,0,1,,"Maravilloso apartamento para venta, piso alto con excelente vista, sala comedor con balcón, cocina integral con barra auxiliar, zona de ropas independiente, tres habitaciones con closet, la principal con baño privado y Vestier, baño de alcobas, pisos en madera laminada, caldera, excelente distribución e iluminación natural, parqueadero cubierto y deposito, el edificio cuenta con BBQ, 2 canchas de squash, gimnasio, 3 salones sociales, espacio de juegos, parqueadero de visitantes y minimarket, cercano al Centro Comercial San Martín, colegio María Auxiliadora, zona financiera, zona de restaurantes y estación de transmilenio Calle 34.Facilidad de acceso a transporte público, agende visita a su asesor inmobiliario",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-samper-3-habitaciones-2-banos-1-garajes/410-M3691358,centro-internacional,Sun Apr  2 16:49:21 2023
485000000,51.0,1,2,4,Centro Internacional,Entre 0 y 5 años,444000.0,1.0,0,3422-M4181526,0,0,0,1,1,1,0,1,0,1,,"FAVOR NO COMISIONISTAS. Moderno apartamento dentro de un completo y exclusivo club house en el corazón del Centro Internacional, ofreciendo piscina, salones comunales, coworking, gimnasio panorámico, parqueadero de visitantes y estricta vigilancia. Cuena una alcoba, dos baños, zona social con balcón, amplios ventanales de techo a piso y pared a pared, cocina abierta, zona de ropas, depósito y un garaje. RQG",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-martin-1-habitaciones-2-banos-1-garajes/3422-M4181526,centro-internacional,Sun Apr  2 16:49:28 2023
466000000,77.0,3,2,4,Centro Internacional,Entre 10 y 20 años,363000.0,1.0,o,847-M4164446,0,0,0,1,0,0,0,0,0,0,,"Este genial apartamento ubicado en uno de los lugares más emblemáticos de la ciudad, en el barrio del Centro Internacional a un paso del Museo Nacional y varias universidades Uniandes, Jorge Tadeo, Rosario . A menos de 5 minutos caminando tendrás más de 20 restaurantes de gastronomías de varios lugares del mundo. El apartamento cuenta con sala comedor , cocina tipo americano integrada a este lugar tan importante. Mientras cocinas compartes una peli o un vino con tus personas favoritas. La zona privada tres alcobas con closet, dos baños. Me encetaría atenderte Para más información, ingresa a www.pads.com.co con el código",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-diego-3-habitaciones-2-banos-1-garajes/847-M4164446,centro-internacional,Sun Apr  2 16:49:36 2023
620000000,69.0,2,2,4,Centro Internacional,Entre 10 y 20 años,460000.0,1.0,,2556-M4159970,0,1,0,0,0,0,1,0,0,1,,"Excelente apartamento de 2 alcobas, baño en la alcoba principal, baño de alcoba social, estudio o tercera alcoba, sala comedor en un mismo ambiente, estufa a gas, caldera, pisos en madera, vista exterior a la ciudad, 2 balcones, 1 garaje cubierto, deposito, ubicado en conjunto cerrado con 2 ascensores, garajes para visitantes, gimnasio, cancha de squash, sauna, turco, salón comunal y zona para niños, cerca de universidades, vías principales, zonas comerciales y Transmilenio.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-samper-2-habitaciones-2-banos-1-garajes/2556-M4159970,centro-internacional,Sun Apr  2 16:49:44 2023
283000000,29.0,1,1,4,Centro Internacional,Entre 0 y 5 años,175000.0,,3,416-116048,0,0,0,0,0,1,0,0,0,0,,"Para los amantes de la vida cultural,artística,urbana y bohemia,para los empresarios,para hombres y mujeres de negocios,intelectuales,estudiantes y extranjeros,para inversionistas,para aquellos que deseen vivir a un paso de las mejores universidades de Bogotá y de Colombia,museos,centro histórico de Bogotá y parque Nacional,a 50 metros del Centro Comercial San Martín,a 20 minutos del Aeropuerto,para quienes deseen despertar con el sol naciente detrás de nuestros cerros y observar el mejor paisaje desde una espectacular terraza les tengo este BONITO y ACOGEDOR aparta-estudio,ubicado en EL CENTRO INTERNACIONAL,en un edificio de 17 pisos que lo tiene Tooodo - Recepción tipo lobby,Coworking con wifi -gimnasio dotado,-sala de juegos,-Laundry área,2 ascensores,Terraza BBQ con zona para yoga-Pilates,Sala dotada para eventos skylaunch. Comunícate conmigo y te llevaré a conocer tu nuevo hogar",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-centro-internacional-1-habitaciones-1-banos/416-116048,centro-internacional,Sun Apr  2 16:49:50 2023
320000000,29.61,1,1,4,Centro Internacional,Entre 0 y 5 años,282000.0,,7,10159-M4026364,1,0,0,1,1,1,0,0,1,0,,"codigo wasi 604fr6990 Acogedor apartamento tipo suite, con una magnifica vista a los cerros orientales y parque museo central bavaria. se entrega debidamente amoblado está rentando Piso diecisiete , ventanas con vidrio antiruido, se entrega con cortinas vista panoramica Zonas comunes Gimnasio, salon de juegos, sala VIP, sala de TV, loundry. Cerca al centro histórico, museo nacional, centro comercial, san matín, zona empresarial y financiera. entre otros Excelente oportunidad de inversión rentable para turismo.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-armenia-1-habitaciones-1-banos/10159-M4026364,centro-internacional,Sun Apr  2 16:49:56 2023
650000000,167.75,2,4,3,Centro Internacional,Más de 20 años,785700.0,,,34-62850,0,0,0,0,0,0,0,0,1,0,,"El edificio cambio tuberia galvanizada por tuberia PVC. Ascensores con mantenimiento. Apartamento para remodelar, con vista de trescientos sesenta grados. NO TIENE GARAJE",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-diego-2-habitaciones-4-banos/34-62850,centro-internacional,Sun Apr  2 16:50:05 2023
425000000,52.0,1,2,3,Centro Internacional,Entre 0 y 5 años,300000.0,1.0,2,1265-3838698,0,0,0,1,0,0,0,0,1,0,,"Codigo 3838FR698 Se vende Espectacular apartamento con ubicacion extraordinaria para vivir en Invertir, rodeado de Universidades, Bibliotecas, Museos, Parques, Sitios de interés cultural, Centros empresariales y comerciales, Restaurantes, Sucursales bancarias, Supermercados y multiples opciones de Servicios de transporte. El apartamento tiene una excelente iluminacion, vista despejada, Balcon, zona de lavado, Baño de visitas, cocina abierta tipo americana, habitacion con walk in closet y baño privado. El edificio cuenta con GYM, Salon Social, Lobby, Club room interior, Terraza BBQ, Bicicletero.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-martin-1-habitaciones-2-banos-1-garajes/1265-3838698,centro-internacional,Sun Apr  2 16:50:15 2023
460000000,60.0,1,1,4,Centro Internacional,Entre 10 y 20 años,333600.0,1.0,,346-M3917415,0,0,0,0,0,0,0,0,1,0,,"Apartamento con estupenda ubicacion, buenas vias de acceso, restaurantes, colegios, universidades, cerca a parques, colegios, universidades, cerca al centro de la cuidad y buen transporte publico. Ubicado en tercer piso exterior duplex con estupenda iluminacion y distribucion, consta de primer piso sala comedor, baño social, cocina integral americana a gas, zona de lavanderia independiente y terraza de 30 Mts. Segundo piso alcoba con vestier y su baño privado. El edificio cuenta con tres ascensores, gimnasio, planta electrica, circuito de TV, salon comunal, parqueadero para visitantes y vigilancia 24 horas.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-estacion-central-1-habitaciones-1-banos-1-garajes/346-M3917415,centro-internacional,Sun Apr  2 16:50:27 2023
1140000000,258.0,3,3,4,Centro Internacional,Más de 20 años,500000.0,2.0,4,3229-M3554836,0,0,0,1,1,0,0,0,0,0,,"Excelente ubicación, transporte publico cercano, cerca a parques, zona verdes.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-samper-3-habitaciones-3-banos-2-garajes/3229-M3554836,centro-internacional,Sun Apr  2 16:50:37 2023
380000000,134.0,2,2,3,Centro Internacional,Más de 20 años,510000.0,,,346-M3730411,0,0,0,0,0,0,0,0,0,0,,"Apartamento o oficina venta las Nieves en edificio tradicional del centro internacional de Bogota, arquitectura de los años 50, icono de la ciudad, elegante lobby. Opcion para funcionar como apartamento, oficina o las dos con preciosa vista a Monserrate y amplio espacio .En el sector puede encontrar teatros, universidades, restaurantes, iglesias, toda clase de actividades comerciales y administrativas. Vias de acceso, circunvalar carreras decima, trece y caracas, calles 26, 24 y 19.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-las-nieves-2-habitaciones-2-banos/346-M3730411,centro-internacional,Sun Apr  2 16:50:48 2023
282400000,34.8,1,1,4,Centro Internacional,Remodelado,330600.0,,,2648-M3359259,0,0,0,0,0,0,0,0,0,0,,"GEI CALIFA RODRIGUEZ VENDE ESPECTACULAR APARTAESTUDIO EN CLUB HAUS , EXCELENTE UBICACION EN CENTRO INTERNACIONAL, FRENTE A ESTACION DE TRANSMILENIO CLL 26. CONJUNTO MITIKA CUENTA CON LOBBY, COWORKING, AREA LOUNGE, FRIENDS CLUB, SALA DE TV Y VIDEO, GIM DOTADO, LAVANDERIA COMUNAL, TERRAZA MIRADOR, ZONA DE DIVERSION PARA MASCOTAS, TERRAZA BBQ, PARQUEADEROS VEHICULAR, PARA MOTOS, CICLOPARQUEADEROS, LOCKER PARA CADA APARTAMENTO, Y EL APARTAESTUDIO CUENTA CON COCINA INTEGRAL ABIERTA, BAÑO CON DIVISION EN VIDRIO , HABITACION CON CLOSET, TOTALMENTE TERMINADOS.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-armenia-1-habitaciones-1-banos/2648-M3359259,centro-internacional,Sun Apr  2 16:51:04 2023
325225000,42.83,1,1,4,Centro Internacional,Remodelado,330600.0,,,2648-M3367841,0,0,0,0,0,0,0,0,0,0,,"GEI CALIFA RODRIGUEZ VENDE ESPECTACULAR APARTAESTUDIO EN CLUB HAUS , EXCELENTE UBICACION EN CENTRO INTERNACIONAL, FRENTE A ESTACION DE TRANSMILENIO CLL 26. CONJUNTO MITIKA CUENTA CON LOBBY, COWORKING, AREA LOUNGE, FRIENDS CLUB, SALA DE TV Y VIDEO, GIM DOTADO, LAVANDERIA COMUNAL, TERRAZA MIRADOR, ZONA DE DIVERSION PARA MASCOTAS, TERRAZA BBQ, PARQUEADEROS VEHICULAR, PARA MOTOS, CICLOPARQUEADEROS, LOCKER PARA CADA APARTAMENTO, Y EL APARTAESTUDIO CUENTA CON COCINA INTEGRAL ABIERTA, BAÑO CON DIVISION EN VIDRIO , HABITACION CON CLOSET, TOTALMENTE TERMINADOS.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-armenia-1-habitaciones-1-banos/2648-M3367841,centro-internacional,Sun Apr  2 16:51:12 2023
239000000,35.0,1,1,4,Centro Internacional,Más de 20 años,335000.0,1.0,,346-M3977087,0,0,0,0,0,0,0,0,0,0,,"Luis Soto tiene en venta este bonito aparta-estudio,ubicado estrategicamente en el Centro Internacional,de una alcoba,baño, cocina abierta,sala comedor,baño .Un parqueadero cubierto.Con vista exterior,una extraordinaria inversion.Agendemos cita",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-industrial-centenario-1-habitaciones-1-banos-1-garajes/346-M3977087,centro-internacional,Sun Apr  2 16:51:19 2023
385000000,39.72,1,1,4,Centro Internacional,Entre 0 y 5 años,137000.0,1.0,,507-M3113653,0,0,0,0,0,0,0,0,0,1,,"Inmobiliaria Vende apartaestudio en excelente sector de la ciudad, vista panoramica exterior hacia los cerros, buena iluminacion. Cuenta con alcoba con closet, un baño, calentador electrico, sala comedor, cocina integral, y un parqueadero. Edificio cuenta con amplia zona comercial en el primer piso. Tambien se puede vender amoblado",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-las-nieves-1-habitaciones-1-banos-1-garajes/507-M3113653,centro-internacional,Sun Apr  2 16:51:26 2023
650000000,130.0,3,3,4,Centro Internacional,Más de 20 años,,1.0,2,9947-M4049715,0,0,0,0,0,0,0,0,0,1,,"Apartamento dúplex, Conjunto Residencial Torres del Parque,  inmueble de conservación Arquitecto Rogelio Salmona, Torre B Diecisiste pisos, Estrato 4.  Quinto piso exterior, vista a hacia los cerros orientales Monserrate, vías aledañas carrera quinta séptima, calle 26 y Av. Circunvalar, contiguo a la Plaza de toros, Planetario Distrital, Centro Internacional, Hotel Tequendama, Museo Nacional, Parque La Independencia, Biblioteca Nacional, Iglesia San Diego, Torre Colpatria, zona gastronómica La Macarena. Distribución Primer nivel Sala comedor, balcón, cocina integral eléctrica, zona de ropa independiente, baño social completo. Segundo nivel, tres habitaciones con closet, Estudio, dos baños completos, estar. Otras características Pisos madera original, tubería modernizada, amplias zonas al aire libre, salón comunal, gimnasio, parqueadero asignado por administración",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-diego-3-habitaciones-3-banos-1-garajes/9947-M4049715,centro-internacional,Sun Apr  2 16:51:31 2023
440000000,55.0,1,2,3,CENTRO INTERNACIONAL,Entre 0 y 5 años,399000.0,1.0,5,4186-M4148686,0,1,0,0,0,1,0,1,0,1,1.0,"Lindo apartamento de 55 metros, ubicado en el exclusivo sector de Centro Internacional, cuenta con 1 habitación, 1 baños, depósito, 1 garaje independiente, amplios espacios y excelente iluminación. El edificio cuenta con terraza, gimnasio, salón comunal, piscina, BBQ, sauna y turco. El lugar perfecto para vivir, si estas interesado contáctanos!.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-martin-1-habitaciones-2-banos-1-garajes/4186-M4148686,centro-internacional,Sun Apr  2 16:51:39 2023
320000000,39.0,1,1,3,CENTRO INTERNACIONAL,Entre 5 y 10 años,200000.0,1.0,8,710-M3105653,0,1,0,0,0,1,0,0,0,0,,"Vendo hermoso apartaestudio amplio, cuenta con una habitación con baño privado y balcón, sala comedor, cocina integral y zona de lavado, un garaje. ubicado en el nivel 8, el edificio cuenta con bbq, gym, salón social, parqueadero de visitantes. Agenda tu cita al 320 cuatro noventa y cuatro 16 seis uno.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-la-veracruz-1-habitaciones-1-banos-1-garajes/710-M3105653,centro-internacional,Sun Apr  2 16:51:48 2023
750000000,70.0,2,2,4,CENTRO INTERNACIONAL,Entre 0 y 5 años,516000.0,1.0,5,359-M2804274,0,0,0,0,0,0,1,0,0,1,1.0,"Apartamento esquinero, vista occidental, club house completo que lo hace uno de los mejores de la zona. Cuenta con dos habitaciones, dos baños, cocina integral, balcones en sala y habitación principal, zona de lavandería independiente, deposito y parqueadero cubierto independiente. Excelente ubicación zona bancaria, cerca de estaciones de Transmilenio como la calle 26 y calle 34, zona de alta valorización.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-martin-2-habitaciones-2-banos-1-garajes/359-M2804274,centro-internacional,Sun Apr  2 16:51:55 2023
440000000,55.0,1,2,3,CENTRO INTERNACIONAL,Entre 0 y 5 años,399000.0,1.0,5,4186-M4127396,0,1,0,0,0,1,0,1,0,1,1.0,"Lindo apartamento de 55 metros, ubicado en el exclusivo sector de Centro Internacional, cuenta con 1 habitación, 1 baños, depósito, 1 garaje independiente, amplios espacios y excelente iluminación. El edificio cuenta con terraza, gimnasio, salón comunal, piscina, BBQ, sauna y turco. El lugar perfecto para vivir, si estas interesado contáctanos!.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-martin-1-habitaciones-2-banos-1-garajes/4186-M4127396,centro-internacional,Sun Apr  2 16:52:04 2023
640000000,64.0,2,2,3,CENTRO INTERNACIONAL,Entre 0 y 5 años,477000.0,1.0,2,4186-M3856171,0,0,0,0,0,1,0,0,0,1,1.0,"Magnifico apartamento de 64 metros, ubicado en el exclusivo sector de Centro Internacional, cuenta con 2 habitaciones, 2 baños, balcón, deposito, 1 garaje, amplios espacios y excelente iluminación. El edificio cuenta parqueadero de visitantes, salón comunal y GYM. El lugar perfecto para vivir, si estas interesado contáctanos!.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-martin-2-habitaciones-2-banos-1-garajes/4186-M3856171,centro-internacional,Sun Apr  2 16:52:16 2023
450000000,45.0,1,2,4,CENTRO INTERNACIONAL,Entre 5 y 10 años,330000.0,1.0,1,4186-M4148691,0,0,0,0,0,1,0,1,0,1,1.0,"Precioso apartamento de 45m², ubicado en pleno corazón de Bogotá, en uno de los mayores sectores de desarrollo y valorización. Consta de una habitación, un baño, vista panorámica, excelente luz natural, un amplio balcón con vista a los cerros, un parqueadero cubierto y parqueadero de visitantes. El edificio cuenta con piscina, cancha de squash, gimnasio y sauna.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-samper-1-habitaciones-2-banos-1-garajes/4186-M4148691,centro-internacional,Sun Apr  2 16:52:25 2023
450000000,45.0,1,2,4,CENTRO INTERNACIONAL,Entre 5 y 10 años,380000.0,1.0,8,4186-M4148752,0,0,0,0,0,1,0,1,0,1,1.0,"Precioso apartamento de 45m², ubicado en pleno corazón de Bogotá, en uno de los mayores sectores de desarrollo y valorización. Consta de una habitación, un baño, vista panorámica, excelente luz natural, un amplio balcón con vista a los cerros, un parqueadero cubierto y parqueadero de visitantes. El edificio cuenta con piscina, cancha de squash, gimnasio y sauna",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-samper-1-habitaciones-2-banos-1-garajes/4186-M4148752,centro-internacional,Sun Apr  2 16:52:33 2023
640000000,64.0,2,2,3,CENTRO INTERNACIONAL,Entre 0 y 5 años,477000.0,1.0,2,4186-M3982247,0,0,0,0,0,1,0,0,0,1,1.0,"Magnifico apartamento de 64 metros, ubicado en el exclusivo sector de Centro Internacional, cuenta con 2 habitaciones, 2 baños, balcón, deposito, 1 garaje, amplios espacios y excelente iluminación. El edificio cuenta parqueadero de visitantes, salón comunal y GYM. El lugar perfecto para vivir, si estas interesado contáctanos!.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-martin-2-habitaciones-2-banos-1-garajes/4186-M3982247,centro-internacional,Sun Apr  2 16:52:42 2023
1200000000,206.0,2,3,3,Centro Internacional,Más de 20 años,970000.0,2.0,6,2559-M3936348,0,0,0,0,0,1,0,0,0,0,,"Apartamento en el Centro Internacional. Vista al Parque Nacional, a los cerros y a casas de conservación. Iluminado. 206m2. Piso 6. Exterior. 2 cuartos y 2.5 baños más CBS. Hall de entrada. Sala con chimenea. Comedor. Cocina cerrada. Área de lavandería. 2 garajes en línea. Edificio de 45 años, patio amplio, 2 ascensores y planta eléctrica.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-sagrado-corazon-2-habitaciones-3-banos-2-garajes/2559-M3936348,centro-internacional,Sun Apr  2 16:52:51 2023
